SrNo,Juz,JuzNameArabic,JuzNameEnglish,SurahNo,SurahNameArabic,SurahNameEnglish,SurahMeaning,WebLink,Classification,AyahNo,EnglishTranslation,,ArabicText,ArabicWordCount,ArabicLetterCount,OrignalArabicText
3232,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/73,Makki,73,But verily thy Lord is full of grace to mankind: Yet most of them are ungrateful.,,??? ??? ??? ???? ??? ????? ???? ?????? ?? ??????,10,39,
3233,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/74,Makki,74,And verily thy Lord knoweth all that their hearts do hide. As well as all that they reveal.,,??? ??? ????? ?? ??? ?????? ??? ??????,8,31,
3234,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/75,Makki,75,"Nor is there aught of the unseen, in heaven or earth, but is (recorded) in a clear record.",,??? ?? ?????? ?? ?????? ?????? ??? ?? ????? ?????,10,40,
3235,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/76,Makki,76,Verily this Qur'an doth explain to the Children of Israel most of the matters in which they disagree.,,?? ??? ?????? ??? ??? ??? ??????? ???? ???? ?? ??? ???????,12,47,
3236,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/77,Makki,77,And it certainly is a Guide and a Mercy to those who believe.,,???? ????? ????? ????????,4,22,
3237,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/78,Makki,78,"Verily thy Lord will decide between them by His Decree: and He is Exalted in Might, All-Knowing.",,?? ??? ???? ????? ????? ? ??? ?????? ??????,9,35,
3238,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/79,Makki,79,So put thy trust in Allah: for thou art on (the path of) manifest Truth.,,????? ??? ???? ? ??? ??? ???? ??????,8,29,
3239,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/80,Makki,80,"Truly thou canst not cause the dead to listen, nor canst thou cause the deaf to hear the call, (especially) when they turn back in retreat.",,??? ?? ???? ?????? ??? ???? ???? ?????? ??? ???? ??????,11,45,
3240,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/81,Makki,81,"Nor canst thou be a guide to the blind, (to prevent them) from straying: only those wilt thou get to listen who believe in Our Signs, and they will bow in Islam.",,??? ??? ????? ????? ?? ??????? ? ?? ???? ??? ?? ???? ??????? ??? ??????,15,57,
3241,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/82,Makki,82,"And when the Word is fulfilled against them (the unjust), we shall produce from the earth a beast to (face) them: He will speak to them, for that mankind did not believe with assurance in Our Signs.",,???? ??? ????? ????? ?????? ??? ????? ?? ????? ?????? ?? ????? ????? ??????? ?? ??????,16,71,
3242,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/83,Makki,83,"One day We shall gather together from every people a troop of those who reject our Signs, and they shall be kept in ranks,-",,???? ???? ?? ?? ???? ????? ??? ???? ??????? ??? ??????,11,44,
3243,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/84,Makki,84,"Until, when they come (before the Judgment-seat), (Allah) will say: ""Did ye reject My Signs, though ye comprehended them not in knowledge, or what was it ye did?""",,??? ??? ????? ??? ?????? ?????? ??? ?????? ??? ????? ????? ???? ??????,13,58,
3244,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/85,Makki,85,"And the Word will be fulfilled against them, because of their wrong-doing, and they will be unable to speak (in plea).",,???? ????? ????? ??? ????? ??? ?? ??????,8,33,
3245,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/86,Makki,86,See they not that We have made the Night for them to rest in and the Day to give them light? Verily in this are Signs for any people that believe!,,??? ???? ??? ????? ????? ??????? ??? ??????? ?????? ? ?? ?? ??? ?????? ????? ??????,16,68,
3246,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/87,Makki,87,"And the Day that the Trumpet will be sounded - then will be smitten with terror those who are in the heavens, and those who are on earth, except such as Allah will please (to exempt): and all shall come to His (Presence) as beings conscious of their lowliness.",,???? ???? ?? ????? ???? ?? ?? ???????? ??? ?? ????? ??? ?? ??? ???? ? ??? ???? ??????,19,67,
3247,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/88,Makki,88,"Thou seest the mountains and thinkest them firmly fixed: but they shall pass away as the clouds pass away: (such is) the artistry of Allah, who disposes of all things in perfect order: for he is well acquainted with all that ye do.",,???? ?????? ?????? ?????? ??? ??? ?? ?????? ? ??? ???? ???? ???? ?? ???? ? ??? ???? ??? ??????,20,75,
3248,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/89,Makki,89,"If any do good, good will (accrue) to them therefrom; and they will be secure from terror that Day.",,?? ??? ??????? ??? ??? ???? ??? ?? ???? ?????? ?????,11,42,
3249,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/90,Makki,90,"And if any do evil, their faces will be thrown headlong into the Fire: ""Do ye receive a reward other than that which ye have earned by your deeds?""",,??? ??? ??????? ???? ?????? ?? ????? ?? ????? ??? ?? ???? ??????,13,52,
3250,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/91,Makki,91,"For me, I have been commanded to serve the Lord of this city, Him Who has sanctified it and to Whom (belong) all things: and I am commanded to be of those who bow in Islam to Allah's Will,-",,???? ???? ?? ???? ?? ??? ?????? ???? ????? ??? ?? ???? ? ????? ?? ???? ?? ????????,18,65,
3251,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/92,Makki,92,"And to rehearse the Qur'an: and if any accept guidance, they do it for the good of their own souls, and if any stray, say: ""I am only a Warner"".",,??? ???? ?????? ? ??? ????? ????? ????? ????? ? ??? ?? ??? ???? ??? ?? ????????,17,63,
3252,20,??????? ??????,A'man Khalaq,27,?????,An-Naml,The Ants,https://quran.com/27/93,Makki,93,"And say: ""Praise be to Allah, Who will soon show you His Signs, so that ye shall know them""; and thy Lord is not unmindful of all that ye do.",,??? ????? ??? ?????? ????? ????????? ? ??? ??? ?????? ??? ??????,12,53,
3253,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/1,Makki,1,Ta. Sin. Mim.,,???,1,3,
3254,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/2,Makki,2,These are Verses of the Book that makes (things) clear.,,??? ???? ?????? ??????,4,19,
3255,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/3,Makki,3,"We rehearse to thee some of the story of Moses and Pharaoh in Truth, for people who believe.",,???? ???? ?? ??? ???? ?????? ????? ????? ??????,9,39,
3256,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/4,Makki,4,"Truly Pharaoh elated himself in the land and broke up its people into sections, depressing a small group among them: their sons he slew, but he kept alive their females: for he was indeed a maker of mischief.",,?? ????? ??? ?? ????? ???? ????? ????? ?????? ?????? ???? ???? ??????? ??????? ?????? ? ??? ??? ?? ????????,20,88,
3257,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/5,Makki,5,"And We wished to be Gracious to those who were being depressed in the land, to make them leaders (in Faith) and make them heirs,",,????? ?? ??? ??? ????? ???????? ?? ????? ??????? ????? ??????? ????????,12,60,
3258,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/6,Makki,6,"To establish a firm place for them in the land, and to show Pharaoh, Haman, and their hosts, at their hands, the very things against which they were taking precautions.",,????? ??? ?? ????? ???? ????? ?????? ???????? ???? ?? ????? ??????,12,55,
3259,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/7,Makki,7,"So We sent this inspiration to the mother of Moses: ""Suckle (thy child), but when thou hast fears about him, cast him into the river, but fear not nor grieve: for We shall restore him to thee, and We shall make him one of Our messengers.""",,??????? ??? ?? ???? ?? ?????? ? ???? ??? ???? ?????? ?? ???? ??? ????? ??? ????? ? ??? ????? ???? ??????? ?? ????????,24,94,
3260,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/8,Makki,8,Then the people of Pharaoh picked him up (from the river): (It was intended) that (Moses) should be to them an adversary and a cause of sorrow: for Pharaoh and Haman and (all) their hosts were men of sin.,,??????? ?? ????? ????? ??? ???? ?????? ? ?? ????? ?????? ???????? ????? ??????,14,65,
3261,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/9,Makki,9,"The wife of Pharaoh said: ""(Here is) joy of the eye, for me and for thee: slay him not. It may be that he will be use to us, or we may adopt him as a son."" And they perceived not (what they were doing)!",,????? ????? ????? ??? ???? ?? ??? ? ?? ?????? ??? ?? ?????? ?? ????? ????? ??? ?? ??????,19,70,
3262,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/10,Makki,10,"But there came to be a void in the heart of the mother of Moses: She was going almost to disclose his (case), had We not strengthened her heart (with faith), so that she might remain a (firm) believer.",,????? ???? ?? ???? ?????? ? ?? ???? ????? ?? ???? ?? ????? ??? ????? ????? ?? ????????,18,69,
3263,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/11,Makki,11,"And she said to the sister of (Moses), ""Follow him"" so she (the sister) watched him in the character of a stranger. And they knew not.",,????? ????? ???? ? ????? ?? ?? ???? ??? ?? ??????,11,39,
3264,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/12,Makki,12,"And we ordained that he refused suck at first, until (His sister came up and) said: ""Shall I point out to you the people of a house that will nourish and bring him up for you and be sincerely attached to him?""...",,?????? ???? ??????? ?? ??? ????? ?? ????? ??? ??? ???? ??????? ??? ??? ?? ??????,16,65,
3265,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/13,Makki,13,"Thus did We restore him to his mother, that her eye might be comforted, that she might not grieve, and that she might know that the promise of Allah is true: but most of them do not understand.",,??????? ??? ??? ?? ??? ????? ??? ???? ?????? ?? ??? ???? ?? ???? ?????? ?? ??????,17,65,
3266,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/14,Makki,14,"When he reached full age, and was firmly established (in life), We bestowed on him wisdom and knowledge: for thus do We reward those who do good.",,???? ??? ???? ?????? ?????? ????? ?????? ? ????? ???? ????????,11,52,
3267,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/15,Makki,15,"And he entered the city at a time when its people were not watching: and he found there two men fighting,- one of his own religion, and the other, of his foes. Now the man of his own religion appealed to him against his foe, and Moses struck him with his fist and made an end of him. He said: ""This is a work of Evil (Satan): for he is an enemy that manifestly misleads!""",,???? ??????? ??? ??? ????? ?? ????? ???? ???? ????? ??????? ??? ?? ????? ???? ?? ???? ? ???????? ???? ?? ????? ??? ???? ?? ???? ????? ???? ???? ???? ? ??? ??? ?? ??? ??????? ? ??? ??? ??? ????,41,152,
3268,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/16,Makki,16,"He prayed: ""O my Lord! I have indeed wronged my soul! Do Thou then forgive me!"" So (Allah) forgave him: for He is the Oft-Forgiving, Most Merciful.",,??? ?? ??? ???? ???? ????? ?? ???? ?? ? ??? ?? ?????? ??????,14,47,
3269,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/17,Makki,17,"He said: ""O my Lord! For that Thou hast bestowed Thy Grace on me, never shall I be a help to those who sin!""",,??? ?? ??? ????? ??? ??? ???? ?????? ????????,9,37,
3270,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/18,Makki,18,"So he saw the morning in the city, looking about, in a state of fear, when behold, the man who had, the day before, sought his help called aloud for his help (again). Moses said to him: ""Thou art truly, it is clear, a quarrelsome fellow!""",,????? ?? ??????? ?????? ????? ???? ???? ??????? ?????? ??????? ? ??? ?? ???? ??? ???? ????,17,74,
3271,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/19,Makki,19,"Then, when he decided to lay hold of the man who was an enemy to both of them, that man said: ""O Moses! Is it thy intention to slay me as thou slewest a man yesterday? Thy intention is none other than to become a powerful violent man in the land, and not to be one who sets things right!""",,???? ?? ???? ?? ???? ????? ?? ??? ???? ??? ?? ???? ????? ?? ?????? ??? ???? ????? ?????? ? ?? ???? ??? ?? ???? ?????? ?? ????? ??? ???? ?? ???? ?? ????????,34,122,
3272,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/20,Makki,20,"And there came a man, running, from the furthest end of the City. He said: ""O Moses! the Chiefs are taking counsel together about thee, to slay thee: so get thee away, for I do give thee sincere advice.""",,???? ??? ?? ???? ??????? ???? ??? ?? ???? ?? ????? ??????? ?? ??????? ????? ??? ?? ?? ????????,19,76,
3273,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/21,Makki,21,"He therefore got away therefrom, looking about, in a state of fear. He prayed ""O my Lord! save me from people given to wrong-doing.""",,???? ???? ?????? ????? ? ??? ?? ???? ?? ????? ????????,11,44,
3274,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/22,Makki,22,"Then, when he turned his face towards (the land of) Madyan, he said: ""I do hope that my Lord will show me the smooth and straight Path.""",,???? ???? ????? ???? ??? ??? ??? ?? ?????? ???? ??????,11,44,
3275,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/23,Makki,23,"And when he arrived at the watering (place) in Madyan, he found there a group of men watering (their flocks), and besides them he found two women who were keeping back (their flocks). He said: ""What is the matter with you?"" They said: ""We cannot water (our flocks) until the shepherds take back (their flocks): And our father is a very old man.""",,???? ??? ??? ???? ??? ???? ???? ?? ????? ????? ???? ?? ????? ??????? ?????? ? ??? ?? ?????? ? ????? ?? ???? ??? ???? ?????? ? ?????? ??? ????,30,112,
3276,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/24,Makki,24,"So he watered (their flocks) for them; then he turned back to the shade, and said:""O my Lord! truly am I in (desperate) need of any good that Thou dost send me!""",,???? ???? ?? ???? ??? ???? ???? ?? ??? ??? ????? ??? ?? ???? ????,15,51,
3277,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/25,Makki,25,"Afterwards one of the (damsels) came (back) to him, walking bashfully. She said: ""My father invites thee that he may reward thee for having watered (our flocks) for us."" So when he came to him and narrated the story, he said: ""Fear thou not: (well) hast thou escaped from unjust people.""",,?????? ??????? ???? ??? ???????? ???? ?? ??? ????? ?????? ??? ?? ???? ??? ? ???? ???? ??? ???? ????? ??? ?? ??? ? ???? ?? ????? ????????,28,109,
3278,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/26,Makki,26,"Said one of the (damsels): ""O my (dear) father! engage him on wages: truly the best of men for thee to employ is the (man) who is strong and trusty""....",,???? ??????? ?? ??? ??????? ? ?? ??? ?? ??????? ????? ??????,12,49,
3279,20,??????? ??????,A'man Khalaq,28,?????,Al-Qasas,The Story,https://quran.com/28/27,Makki,27,"He said: ""I intend to wed one of these my daughters to thee, on condition that thou serve me for eight years; but if thou complete ten years, it will be (grace) from thee. But I intend not to place thee under a difficulty: thou wilt find me, indeed, if Allah wills, one of the righteous.""",,??? ??? ???? ?? ????? ???? ????? ????? ??? ?? ?????? ????? ???? ? ??? ????? ????? ??? ???? ? ??? ???? ?? ??? ???? ? ?????? ?? ??? ???? ?? ????????,32,115,
